n_periods,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,win_rate_pct,avg_period_ret_bps,signal,n,direction,side
195,-22.27899038310801,-95.61881796234726,-7.1260698436219165,-24.55742692431985,40.0,-12.544001625405075,chg_24h,30,momentum,long_short
195,-19.581184099416994,-93.30891094090413,-7.170725797173133,-22.203939505558623,42.05128205128205,-10.890843970039366,chg_15m,30,momentum,long_short
195,-67.60425346366823,-99.99991582216639,-7.243980831488178,-72.29706050655396,44.61538461538462,-51.549516471037975,chg_24h,10,momentum,long_only
195,-25.830540660142965,-97.54808886545572,-7.2868869867834745,-28.24915006475983,45.64102564102564,-14.813831049782813,chg_30m,20,momentum,long_short
195,-44.559281951715626,-99.93378782748454,-7.428174556311257,-47.77930531080853,42.56410256410256,-28.441877849755276,chg_open_1d,10,momentum,long_short
195,-50.31319598383337,-99.98300279544694,-7.459565096209461,-51.10504906191493,42.56410256410256,-33.38892514873561,chg_30m,15,momentum,long_only
195,-29.02883698948585,-98.58114061497061,-7.479829471067483,-31.52427152786853,40.0,-16.95155471358846,chg_24h,20,momentum,long_short
195,-33.169663601421284,-99.32711957724352,-7.839696352334925,-36.78124987057314,44.1025641025641,-19.871317652524542,chg_30m,15,momentum,long_short
195,-31.73339282367884,-99.1239288403405,-8.015356144882725,-35.243846568298224,43.07692307692308,-18.888270856298337,chg_open_1d,20,momentum,long_short
195,-32.30900171381461,-99.21131576176158,-8.21204607883212,-36.70882892547497,43.07692307692308,-19.322022349977384,chg_15m,15,momentum,long_short
195,-36.71532338984562,-99.65791648631904,-8.225781842039616,-40.3483402518102,42.05128205128205,-22.53199329360516,chg_24h,15,momentum,long_short
195,-49.60225035758179,-99.97972561481151,-8.55595759578717,-52.01080253687452,43.07692307692308,-33.25476560368439,chg_24h,10,momentum,long_short
195,-26.552006587776056,-97.82818698400058,-8.830343320720344,-28.080367629665382,45.12820512820513,-15.44357125399487,chg_open_1d,30,momentum,long_short
195,-80.16412579181421,-99.999999808825,-9.194549082474014,-80.06917365434535,38.46153846153847,-74.61363074324584,chg_30m,5,momentum,long_only
195,-45.8921159725912,-99.95104622509034,-9.212712280833477,-49.99692082424545,42.56410256410256,-30.153965571791073,chg_30m,10,momentum,long_short
195,-63.798754255496306,-99.99966596154026,-9.638202833893933,-63.248457899801494,39.48717948717949,-48.848257686223455,chg_30m,10,momentum,long_only
195,-67.56664662449283,-99.99991460142515,-10.294726452202712,-71.9296863443024,42.05128205128205,-54.20898603117738,chg_30m,5,momentum,long_short
195,-28.03046468898828,-98.31256312452574,-10.501632581292489,-29.040247196523737,42.05128205128205,-16.554064378773386,chg_30m,30,momentum,long_short
